param_type,width_multiplier,step,rng_seed,layers.0,layers.1,logits
muP_3,128,10,603113,0.55463946,0.3232018,0.42553762
muP_3,128,100,603113,0.79031557,0.56245655,1.2839779
muP_3,128,1,998391,0.13789219,0.081914686,0.035078578
muP_3,128,10,998391,0.52199686,0.31354463,0.42331427
muP_3,128,100,998391,0.7807227,0.53727984,1.2292994
muP_3,256,1,190996,0.23104152,0.1390115,0.117899984
muP_3,256,10,190996,0.85581976,0.44281137,0.60529715
muP_3,256,100,190996,0.83863413,0.5680365,1.3023006
muP_3,256,1,24252,0.161361,0.096343964,0.07017816
muP_3,256,10,24252,0.6672356,0.37010646,0.50980103
muP_3,256,100,24252,0.8404747,0.5777205,1.3309288
muP_3,256,1,832162,0.17839989,0.10640405,0.057315152
muP_3,256,10,832162,0.71751267,0.39576426,0.5390362
muP_3,256,100,832162,0.8420578,0.5779412,1.3475547
muP_3,256,1,672165,0.2268739,0.13504483,0.13459563
muP_3,256,10,672165,0.8416681,0.4290125,0.5999717
muP_3,256,100,672165,0.80088496,0.5503288,1.2865523
muP_3,256,1,274641,0.17835145,0.109733045,0.06600193
muP_3,256,10,274641,0.73543996,0.4116354,0.54258907
muP_3,256,100,274641,0.8337449,0.5573064,1.2563206
muP_3,256,1,527917,0.16433285,0.09975168,0.07552187
muP_3,256,10,527917,0.6731523,0.36903113,0.51658314
muP_3,256,100,527917,0.8115193,0.5528135,1.2983072
muP_3,256,1,212386,0.14384133,0.08608106,0.051900636
muP_3,256,10,212386,0.5784006,0.33081543,0.45491698
muP_3,256,100,212386,0.8156214,0.55335385,1.2652955
muP_3,256,1,149552,0.18890885,0.11709764,0.09840852
muP_3,256,10,149552,0.7721947,0.4165336,0.5585535
muP_3,256,100,149552,0.8022858,0.5594224,1.2970998
muP_3,256,1,603113,0.13903278,0.082076736,0.033793777
muP_3,256,10,603113,0.5508453,0.32233524,0.43420365
muP_3,256,100,603113,0.80034196,0.56213,1.2892888
muP_3,256,1,998391,0.13495538,0.08153579,0.039584838
muP_3,256,10,998391,0.51835674,0.30738854,0.41351566
muP_3,256,100,998391,0.79016864,0.54498386,1.2260774
standard,2,1,190996,0.2879612,0.20978834,0.22428146
standard,2,10,190996,0.8861109,0.4141946,0.9580044
standard,2,100,190996,0.8605906,0.670449,2.0234632
standard,2,1,24252,0.18498543,0.16576335,0.043786507
standard,2,10,24252,0.6739868,0.33541653,0.4453823
standard,2,100,24252,0.8226465,0.50567544,0.905614
standard,2,1,832162,0.1522339,0.1498194,0.09160799
standard,2,10,832162,0.6585618,0.39530164,0.63660693
standard,2,100,832162,0.838784,0.5538169,1.6148924
standard,2,1,672165,0.2358793,0.14625552,0.37578696
standard,2,10,672165,0.807543,0.3777889,0.988992
standard,2,100,672165,0.714663,0.5931727,1.8439026
standard,2,1,274641,0.1370224,0.14977059,0.15038414
standard,2,10,274641,0.7172407,0.49975348,0.6257887
standard,2,100,274641,0.81295013,0.6648001,1.6372657
standard,2,1,527917,0.18717125,0.14192188,0.05873455
standard,2,10,527917,0.70180017,0.34853047,0.5840285
standard,2,100,527917,0.8017819,0.4598247,1.0065213
standard,2,1,212386,0.18410599,0.13071465,0.10262387
standard,2,10,212386,0.6224318,0.25918937,0.5269186
standard,2,100,212386,0.85086286,0.52419305,1.6603831
standard,2,1,149552,0.19495136,0.1863383,0.10204403
standard,2,10,149552,0.7891253,0.40707427,0.6717686
standard,2,100,149552,0.7969221,0.6487681,1.7859886
standard,2,1,603113,0.14575115,0.17923084,0.053551197
standard,2,10,603113,0.58458745,0.33871186,0.3092107
standard,2,100,603113,0.7957647,0.5734031,1.1528649
standard,2,1,998391,0.15041772,0.1280392,0.1741935
standard,2,10,998391,0.5185005,0.3215192,0.41491038
standard,2,100,998391,0.7953648,0.52692497,1.4387718
standard,4,1,190996,0.23014475,0.14910568,0.173735
standard,4,10,190996,0.8453399,0.39089268,0.9264967
standard,4,100,190996,0.90085065,0.4969029,1.821483
standard,4,1,24252,0.15780613,0.12191478,0.0012177401
standard,4,10,24252,0.57742506,0.32619488,0.65001464
standard,4,100,24252,0.8474924,0.5346832,1.5420679
standard,4,1,832162,0.18573588,0.15791924,0.058421478
standard,4,10,832162,0.69033194,0.4076248,1.127516
standard,4,100,832162,0.81503224,0.5884197,2.3569937
standard,4,1,672165,0.23553982,0.12806848,0.23393248
standard,4,10,672165,0.86914134,0.44365543,0.9765891
standard,4,100,672165,0.85379684,0.5554725,1.7220939
standard,4,1,274641,0.18843526,0.13987306,0.0035228431
standard,4,10,274641,0.7163565,0.3731452,0.8931603
standard,4,100,274641,0.8209294,0.5937074,2.0428405
standard,4,1,527917,0.1764081,0.10618983,0.059146397
standard,4,10,527917,0.6350923,0.28252417,0.631078
standard,4,100,527917,0.82638323,0.4601416,1.1911281
standard,4,1,212386,0.13003263,0.110585086,0.032027014
standard,4,10,212386,0.5553182,0.29158306,0.70143163
standard,4,100,212386,0.79179114,0.4755506,1.5541245
standard,4,1,149552,0.20868757,0.13637005,0.16287905
standard,4,10,149552,0.78699833,0.330243,0.8382135
standard,4,100,149552,0.808658,0.60905266,1.8855635
standard,4,1,603113,0.13178933,0.12663424,0.04191163
standard,4,10,603113,0.5337305,0.33737764,0.8981997
standard,4,100,603113,0.7452415,0.57510376,2.044613
standard,4,1,998391,0.17447634,0.13279603,0.08080391
standard,4,10,998391,0.5539193,0.31852555,0.74851114
standard,4,100,998391,0.8455066,0.48691785,1.6791052
standard,8,1,190996,0.2614717,0.1678032,0.48135728
standard,8,10,190996,0.87442183,0.44841784,1.6938077
standard,8,100,190996,0.8448108,0.51129246,2.4011848
standard,8,1,24252,0.17997825,0.12938529,0.20995188
standard,8,10,24252,0.6553174,0.37602034,1.3500044
standard,8,100,24252,0.8218508,0.5392422,2.5837533
standard,8,1,832162,0.17932191,0.113834664,0.1973063
standard,8,10,832162,0.726624,0.4008154,1.4283276
standard,8,100,832162,0.81182414,0.5588569,2.7350132
standard,8,1,672165,0.22993878,0.12297049,0.34941277
standard,8,10,672165,0.8330574,0.4406281,1.5635056
standard,8,100,672165,0.7894337,0.58194995,2.8560882
standard,8,1,274641,0.16058558,0.11246477,0.05392734
standard,8,10,274641,0.7493776,0.3967761,1.483737
standard,8,100,274641,0.8135584,0.5855564,2.840244
standard,8,1,527917,0.19355619,0.13375369,0.2302112
standard,8,10,527917,0.67161477,0.41202265,1.4013418
standard,8,100,527917,0.76034284,0.51748013,2.1917598
standard,8,1,212386,0.14915358,0.09071768,0.1138935
standard,8,10,212386,0.5695969,0.31629607,1.1864976
standard,8,100,212386,0.80353284,0.5148409,2.4533193
standard,8,1,149552,0.17618078,0.12739697,0.27767423
standard,8,10,149552,0.7810985,0.44553375,1.4718785
standard,8,100,149552,0.81857646,0.6147346,2.5844953
standard,8,1,603113,0.12809935,0.09959699,0.11130685
standard,8,10,603113,0.5566801,0.36302182,1.4432318
standard,8,100,603113,0.817507,0.6278878,3.1438572
standard,8,1,998391,0.15069392,0.11454822,0.17069635
standard,8,10,998391,0.5323422,0.33878016,1.3858403
standard,8,100,998391,0.78026277,0.54462075,2.6445265
standard,16,1,190996,0.22028331,0.13346907,0.33409026
standard,16,10,190996,0.8397487,0.4429955,2.2243862
standard,16,100,190996,0.82272196,0.5245686,2.8748915
standard,16,1,24252,0.1572591,0.10034975,0.28418198
standard,16,10,24252,0.6805769,0.37547782,2.1890907
standard,16,100,24252,0.84299636,0.56340945,3.9133775
standard,16,1,832162,0.18062063,0.1088506,0.22442114
standard,16,10,832162,0.711435,0.39734602,2.0790942
standard,16,100,832162,0.8224187,0.5511299,3.643519
standard,16,1,672165,0.24847735,0.16185285,0.6616769
standard,16,10,672165,0.8497362,0.4347782,2.1082606
standard,16,100,672165,0.8170096,0.5624426,3.4169054
standard,16,1,274641,0.168328,0.097877964,0.27390462
standard,16,10,274641,0.7461767,0.4141515,1.9591159
standard,16,100,274641,0.80053854,0.54834354,3.4282956
standard,16,1,527917,0.17824987,0.109452784,0.2962898
standard,16,10,527917,0.66589546,0.34691817,1.8647577
standard,16,100,527917,0.8095411,0.50847983,3.0739965
standard,16,1,212386,0.15796736,0.09608931,0.23308267
standard,16,10,212386,0.6081773,0.3370199,1.7865195
standard,16,100,212386,0.82930267,0.5250847,3.6492956
standard,16,1,149552,0.19258249,0.12997147,0.3389256
standard,16,10,149552,0.7861655,0.42052743,1.8076414
standard,16,100,149552,0.8102242,0.54627025,3.1680584
standard,16,1,603113,0.12922892,0.08463518,0.0754257
standard,16,10,603113,0.5614488,0.3358162,1.7523825
standard,16,100,603113,0.80563235,0.5945519,3.7855217
standard,16,1,998391,0.14024138,0.089368455,0.14363751
standard,16,10,998391,0.5227657,0.31563437,1.6156437
standard,16,100,998391,0.82004833,0.5588118,3.2928312
standard,32,1,190996,0.24451777,0.14880723,0.67171043
standard,32,10,190996,0.8593622,0.4492345,2.9616013
standard,32,100,190996,0.8384132,0.51920456,4.122149
standard,32,1,24252,0.1690104,0.1079148,0.38570374
standard,32,10,24252,0.6637608,0.377102,2.5936465
standard,32,100,24252,0.8380436,0.56022555,4.250782
standard,32,1,832162,0.18282086,0.11372598,0.4574235
standard,32,10,832162,0.71926653,0.396824,2.9750226
standard,32,100,832162,0.8575804,0.5930009,5.178407
standard,32,1,672165,0.22238809,0.13794239,0.67971295
standard,32,10,672165,0.84224755,0.4435312,2.9986925
standard,32,100,672165,0.7855798,0.565621,4.654051
standard,32,1,274641,0.18037471,0.108768225,0.40085992
standard,32,10,274641,0.72995853,0.40086058,2.9489977
standard,32,100,274641,0.8205344,0.5721708,4.566973
standard,32,1,527917,0.1701846,0.10058509,0.43819293
standard,32,10,527917,0.6642916,0.3547982,2.8053973
standard,32,100,527917,0.77729386,0.5214451,4.3671484
standard,32,1,212386,0.14355005,0.096254975,0.3325299
standard,32,10,212386,0.59821504,0.35849926,2.4528105
standard,32,100,212386,0.82474875,0.5333146,4.2329507
standard,32,1,149552,0.19837344,0.12081693,0.53703284
standard,32,10,149552,0.7788918,0.39298123,2.8748572
standard,32,100,149552,0.7914158,0.5838382,4.730532
standard,32,1,603113,0.13127077,0.08424288,0.29041684
standard,32,10,603113,0.5503378,0.33976847,2.5132313
standard,32,100,603113,0.7852285,0.57985437,4.92888
standard,32,1,998391,0.14375398,0.09091204,0.23658432
standard,32,10,998391,0.5225905,0.30775583,2.315702
standard,32,100,998391,0.78734946,0.5527369,4.7603483
standard,64,1,190996,0.24173477,0.15231669,0.9567143
standard,64,10,190996,0.8563628,0.45495963,4.531638
standard,64,100,190996,0.8514385,0.53715956,6.1958256
standard,64,1,24252,0.15960824,0.094324104,0.5376109
standard,64,10,24252,0.6631111,0.37049118,3.9099538
standard,64,100,24252,0.82823014,0.57212234,6.3131986
standard,64,1,832162,0.19257608,0.10966206,0.5998296
standard,64,10,832162,0.716624,0.3859959,3.9266138
standard,64,100,832162,0.83312947,0.5794755,6.5750823
standard,64,1,672165,0.21187988,0.1251668,0.8835281
standard,64,10,672165,0.8210313,0.43816137,4.6884446
standard,64,100,672165,0.8032986,0.5501075,6.3974333
standard,64,1,274641,0.18177627,0.11567192,0.7486993
standard,64,10,274641,0.7237967,0.39569765,4.190408
standard,64,100,274641,0.84138286,0.5356677,5.92541
standard,64,1,527917,0.16698146,0.09445052,0.48196036
standard,64,10,527917,0.66072816,0.3657873,3.7664878
standard,64,100,527917,0.79427445,0.5415875,6.0625176
standard,64,1,212386,0.14467414,0.089051284,0.4166352
standard,64,10,212386,0.58524275,0.3314166,3.424425
standard,64,100,212386,0.8376578,0.55810475,6.38913
standard,64,1,149552,0.18429828,0.11807317,0.68398154
standard,64,10,149552,0.7676704,0.42812392,4.171437
standard,64,100,149552,0.7993664,0.5715581,6.4092884
standard,64,1,603113,0.13413118,0.086064495,0.46695277
standard,64,10,603113,0.5613177,0.3282001,3.4201715
standard,64,100,603113,0.7926558,0.56757736,6.383527
standard,64,1,998391,0.14235416,0.088333175,0.42187953
standard,64,10,998391,0.5258866,0.30460593,3.1297088
standard,64,100,998391,0.77080095,0.5406445,5.821841
standard,128,1,190996,0.23129232,0.14097315,1.3033974
standard,128,10,190996,0.85179776,0.43920937,6.4500947
standard,128,100,190996,0.8429817,0.5463604,8.730634
standard,128,1,24252,0.16532339,0.0966651,0.8487299
standard,128,10,24252,0.659403,0.3733401,5.5017395
standard,128,100,24252,0.84335244,0.5648113,8.915236
standard,128,1,832162,0.17987154,0.110520855,0.9136561
standard,128,10,832162,0.7217264,0.40214732,6.0966825
standard,128,100,832162,0.8446529,0.5789727,9.37369
standard,128,1,672165,0.22818936,0.13884105,1.431657
standard,128,10,672165,0.8566514,0.4415756,6.6372924
standard,128,100,672165,0.80361724,0.5570339,9.154513
standard,128,1,274641,0.19014964,0.121465065,1.1308912
standard,128,10,274641,0.7445734,0.4116144,5.989202
standard,128,100,274641,0.8211857,0.56488204,8.806373
standard,128,1,527917,0.17028311,0.098979905,0.7608906
standard,128,10,527917,0.66355896,0.36700344,5.1863437
standard,128,100,527917,0.8014146,0.53475744,8.14707
standard,128,1,212386,0.1464798,0.086145915,0.69198287
standard,128,10,212386,0.58125234,0.33260703,4.974647
standard,128,100,212386,0.8110701,0.5478337,8.533151
standard,128,1,149552,0.1910776,0.11536376,1.0364913
standard,128,10,149552,0.77807343,0.41789815,5.8794556
standard,128,100,149552,0.80681914,0.5712625,8.893929
standard,128,1,603113,0.13449444,0.08405516,0.62705636
standard,128,10,603113,0.55418676,0.32213908,4.815025
standard,128,100,603113,0.7907973,0.5642155,8.9145155
standard,128,1,998391,0.13791592,0.08192617,0.5020775
standard,128,10,998391,0.521806,0.31314743,4.63034
standard,128,100,998391,0.7770818,0.53476757,8.511286
standard,256,1,190996,0.23114774,0.13907078,1.8126733
standard,256,10,190996,0.8555559,0.442025,9.144209
standard,256,100,190996,0.84325176,0.5612483,12.259658
standard,256,1,24252,0.161403,0.096363366,1.0916889
standard,256,10,24252,0.66714984,0.3696567,7.6919713
standard,256,100,24252,0.83878136,0.5707379,12.577677
standard,256,1,832162,0.17843705,0.10642794,1.2264111
standard,256,10,832162,0.7173012,0.3947952,8.478705
standard,256,100,832162,0.8412778,0.5749972,12.9995985
standard,256,1,672165,0.22697203,0.13509925,1.8245406
standard,256,10,672165,0.8412187,0.42830667,8.804424
standard,256,100,672165,0.8066421,0.54800713,11.796501
standard,256,1,274641,0.17839605,0.1097554,1.3002508
standard,256,10,274641,0.7346992,0.41070753,8.452015
standard,256,100,274641,0.8368219,0.5562285,12.026033
standard,256,1,527917,0.16438913,0.09979162,1.2048813
standard,256,10,527917,0.6726947,0.36850384,7.8231993
standard,256,100,527917,0.8107325,0.5510247,12.288919
standard,256,1,212386,0.14386754,0.08609882,0.8802693
standard,256,10,212386,0.5775938,0.3302381,6.924655
standard,256,100,212386,0.8121336,0.55258524,12.04134
standard,256,1,149552,0.18897483,0.11713605,1.477784
standard,256,10,149552,0.7717034,0.4153551,8.378414
standard,256,100,149552,0.80402565,0.5631876,12.04481
standard,256,1,603113,0.13905203,0.08208655,0.8177208
standard,256,10,603113,0.55036664,0.32184094,6.8246636
standard,256,100,603113,0.79801464,0.56025904,12.295275
standard,256,1,998391,0.13500026,0.081559695,0.7361242
standard,256,10,998391,0.5180036,0.3067261,6.3371596
standard,256,100,998391,0.7843614,0.5387224,11.596871
